prompt_id,seed,score,best_rotation_deg,best_crop_box,bit_flip_applied,runtime_sec
16,1600006,0.662108,0.000,"[0, 0, 512, 512]",false,0.906
16,1600007,0.400644,0.000,"[0, 0, 512, 512]",false,0.905
16,1600008,0.587793,0.000,"[0, 0, 512, 512]",false,0.906
16,1600009,1.582809,0.000,"[0, 0, 512, 512]",false,0.905
16,1600010,0.353626,0.000,"[0, 0, 512, 512]",false,0.905
16,1600011,0.082201,0.000,"[0, 0, 512, 512]",false,0.904
16,1600012,0.955805,0.000,"[0, 0, 512, 512]",false,0.906
16,1600013,0.958437,0.000,"[0, 0, 512, 512]",false,0.905
16,1600014,0.826541,0.000,"[0, 0, 512, 512]",false,0.906
16,1600015,0.773535,0.000,"[0, 0, 512, 512]",false,0.904
16,1600016,0.685263,0.000,"[0, 0, 512, 512]",false,0.905
16,1600017,0.567757,0.000,"[0, 0, 512, 512]",false,0.906
16,1600018,1.735721,0.000,"[0, 0, 512, 512]",false,0.905
16,1600019,0.008095,0.000,"[0, 0, 512, 512]",false,0.905
17,1700000,0.249920,0.000,"[0, 0, 512, 512]",false,0.905
17,1700001,1.726012,0.000,"[0, 0, 512, 512]",false,0.905
17,1700002,0.445545,0.000,"[0, 0, 512, 512]",false,0.905
17,1700003,1.317887,0.000,"[0, 0, 512, 512]",false,0.905
17,1700004,0.147019,0.000,"[0, 0, 512, 512]",false,0.903
17,1700005,0.669599,0.000,"[0, 0, 512, 512]",false,0.905
17,1700006,1.004885,0.000,"[0, 0, 512, 512]",false,0.904
17,1700007,1.339369,0.000,"[0, 0, 512, 512]",false,0.904
17,1700008,0.221656,0.000,"[0, 0, 512, 512]",false,0.903
17,1700009,1.239485,0.000,"[0, 0, 512, 512]",false,0.904
17,1700010,0.061425,0.000,"[0, 0, 512, 512]",false,0.904
17,1700011,0.345971,0.000,"[0, 0, 512, 512]",false,0.904
17,1700012,1.474872,0.000,"[0, 0, 512, 512]",false,0.904
17,1700013,0.115280,0.000,"[0, 0, 512, 512]",false,0.905
17,1700014,0.483925,0.000,"[0, 0, 512, 512]",false,0.904
17,1700015,0.658570,0.000,"[0, 0, 512, 512]",false,0.905
17,1700016,0.017340,0.000,"[0, 0, 512, 512]",false,0.905
17,1700017,0.483161,0.000,"[0, 0, 512, 512]",false,0.905
17,1700018,0.087614,0.000,"[0, 0, 512, 512]",false,0.904
17,1700019,1.706706,0.000,"[0, 0, 512, 512]",false,0.904
18,1800000,0.699101,0.000,"[0, 0, 512, 512]",false,0.905
18,1800001,1.192386,0.000,"[0, 0, 512, 512]",false,0.904
18,1800002,1.151156,0.000,"[0, 0, 512, 512]",false,0.904
18,1800003,0.895932,0.000,"[0, 0, 512, 512]",false,0.905
18,1800004,2.921897,0.000,"[0, 0, 512, 512]",false,0.905
18,1800005,0.651935,0.000,"[0, 0, 512, 512]",false,0.904
18,1800006,2.181731,0.000,"[0, 0, 512, 512]",false,0.905
18,1800007,2.023797,0.000,"[0, 0, 512, 512]",false,0.904
18,1800008,1.896164,0.000,"[0, 0, 512, 512]",false,0.905
18,1800009,1.498833,0.000,"[0, 0, 512, 512]",false,0.904
18,1800010,0.149174,0.000,"[0, 0, 512, 512]",false,0.905
18,1800011,0.416152,0.000,"[0, 0, 512, 512]",false,0.904
18,1800012,0.983986,0.000,"[0, 0, 512, 512]",false,0.904
18,1800013,0.360092,0.000,"[0, 0, 512, 512]",false,0.904
18,1800014,0.099608,0.000,"[0, 0, 512, 512]",false,0.905
18,1800015,1.259861,0.000,"[0, 0, 512, 512]",false,0.905
18,1800016,1.125483,0.000,"[0, 0, 512, 512]",false,0.905
18,1800017,0.041921,0.000,"[0, 0, 512, 512]",false,0.906
18,1800018,0.051544,0.000,"[0, 0, 512, 512]",false,0.904
18,1800019,1.490378,0.000,"[0, 0, 512, 512]",false,0.905
19,1900000,0.106709,0.000,"[0, 0, 512, 512]",false,0.904
19,1900001,0.734555,0.000,"[0, 0, 512, 512]",false,0.905
19,1900002,1.728609,0.000,"[0, 0, 512, 512]",false,0.905
19,1900003,0.332101,0.000,"[0, 0, 512, 512]",false,0.904
19,1900004,0.866924,0.000,"[0, 0, 512, 512]",false,0.905
19,1900005,1.168117,0.000,"[0, 0, 512, 512]",false,0.904
19,1900006,0.158057,0.000,"[0, 0, 512, 512]",false,0.904
19,1900007,0.135818,0.000,"[0, 0, 512, 512]",false,0.905
19,1900008,0.377916,0.000,"[0, 0, 512, 512]",false,0.903
19,1900009,1.175467,0.000,"[0, 0, 512, 512]",false,0.905
19,1900010,1.395718,0.000,"[0, 0, 512, 512]",false,0.904
19,1900011,0.046037,0.000,"[0, 0, 512, 512]",false,0.904
19,1900012,1.388496,0.000,"[0, 0, 512, 512]",false,0.904
19,1900013,1.844919,0.000,"[0, 0, 512, 512]",false,0.905
19,1900014,1.037589,0.000,"[0, 0, 512, 512]",false,0.904
19,1900015,1.200473,0.000,"[0, 0, 512, 512]",false,0.905
19,1900016,0.890229,0.000,"[0, 0, 512, 512]",false,0.905
